sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test_sub
서울특별시 강남구 대치동,316,은마,76.79,202206,18,85000,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,18,58800,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,18,73500,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,21,72450,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,21,66150,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,22,68000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,22,63000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,23,67200,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,24,53000,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,24,90000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,24,68250,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,27,81000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,27,87000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,28,80000,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202206,28,85000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,28,60900,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,28,60000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,29,64050,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,30,53000,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202206,30,52500,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,2,68250,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,4,45000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,4,56700,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,4,55650,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,5,71000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,5,82000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,6,75000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,6,75000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,7,49350,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,7,43050,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,7,43050,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,8,70000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,8,70000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,8,62950,6,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,9,80000,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,9,65000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,11,57750,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,12,75000,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,15,49000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,16,65100,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,16,114500,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,16,65100,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,16,60900,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,16,57750,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,16,67200,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,16,57750,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,17,85000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,18,63000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,18,63000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,19,63000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,20,31500,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,20,54600,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,22,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,22,52500,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202207,27,85000,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,27,55000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,28,57750,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,30,60900,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,30,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202207,30,60900,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,1,58800,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,1,57750,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,2,65100,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,9,54600,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,9,70000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,9,65000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,9,80000,6,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,9,70000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,10,90000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,11,62000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,11,78000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,15,76650,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,15,61950,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,15,61950,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,18,60000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,18,60000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,18,70000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,18,110000,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,18,70000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,20,59500,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,20,59500,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202208,20,59500,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,22,52000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,23,75000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,26,57750,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202208,27,94000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,1,57750,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,2,60900,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,2,71000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,3,69300,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,3,69300,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,3,61950,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,5,78000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,5,49600,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,5,78000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,9,68250,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,14,52900,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,14,52900,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,15,54600,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,15,68000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,15,55100,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,17,80000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,17,80000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,20,85000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,20,73500,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,22,90000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,22,80000,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,22,80000,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,23,75000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,27,85000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,28,49500,3,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202209,29,110000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202209,30,78000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,1,70000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,1,85000,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,1,85000,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,1,49560,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,1,49560,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,1,75000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,1,84000,12,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,1,85000,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,3,52920,3,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,4,30000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,4,84000,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,5,48000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,5,75000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,5,70000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,5,70000,3,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,8,76000,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,10,84000,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,13,64000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,15,47000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,15,52500,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,17,100000,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,18,71000,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,18,95000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,19,75000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,19,65000,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,19,60000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,24,60000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,24,47200,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,24,70000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,24,66000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,25,70000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,25,75000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,25,85000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,27,66000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,28,59000,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,28,59000,9,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,29,73500,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,29,54390,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202210,29,54390,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202210,31,80000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,3,60000,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,3,60000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,4,75000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,5,50700,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,5,66000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,5,80000,3,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,6,86000,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,6,86000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,7,53000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,11,67000,2,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,11,80000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,11,80000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,11,67000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,12,80000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,18,52500,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,19,62843,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,19,62000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,19,70000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,19,66000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,21,70000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,22,55000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,22,55000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,23,70000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,23,85000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,23,75000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,28,63945,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202211,28,66150,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,30,60000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202211,30,40000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,2,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,2,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,3,61000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,3,70000,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,3,70000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,3,70000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,3,63000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,4,65000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,5,70000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,5,67000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,7,50000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,7,62000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,7,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,7,63000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,7,52500,9,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,8,55000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,8,72000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,8,90000,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,8,55000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,8,65000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,9,60000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,10,70000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,14,73000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,14,75000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,14,73000,3,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,15,70000,10,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,15,60000,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,15,60000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,16,50000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,16,48300,7,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,16,62000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,16,50000,11,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,17,62700,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,17,70000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,17,64000,3,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,17,65000,8,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,17,80000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,19,34500,10,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,21,49000,2,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,21,53000,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,22,70000,8,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,23,59000,4,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,23,51000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,26,50000,1,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,26,50000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,26,50000,14,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,27,60000,5,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,27,70000,11,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,27,59000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,28,55000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,28,55000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,28,100000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,28,60000,14,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,28,70000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,28,60000,7,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,28,50000,5,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,29,51400,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,29,51400,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,29,60000,4,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,30,67000,13,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,30,50000,6,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,30,55000,13,1979,sub
서울특별시 강남구 대치동,316,은마,84.43,202212,30,105000,12,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,31,45000,1,1979,sub
서울특별시 강남구 대치동,316,은마,76.79,202212,31,45000,1,1979,sub
서울특별시 강남구 대치동,650,청암빌라트,163.8,202205,12,140000,6,1991,sub
서울특별시 강남구 대치동,934-1,청원,105.74,202203,2,26000,6,2005,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202201,15,70000,23,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,202201,24,32000,10,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),65.24,202202,8,35000,6,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202202,10,64000,11,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202202,15,56000,6,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202202,22,31500,24,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202202,26,64000,11,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202202,26,64000,11,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),30.46,202203,1,28665,14,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202203,3,58800,11,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202203,9,36000,23,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,202203,18,20475,4,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,202203,29,32950,16,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202204,5,55650,12,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202204,15,56000,6,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),29.02,202205,20,27000,23,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202205,23,30450,13,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202206,4,70000,16,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202208,5,57881,20,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),65.24,202208,9,24255,10,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,202208,22,52500,21,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202208,31,35000,23,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),29.02,202209,14,27500,18,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),65.24,202210,11,23100,18,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),29.63,202212,12,27000,4,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202212,16,33075,24,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),30.46,202212,16,25000,6,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,202212,16,33075,24,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),30.46,202212,16,25000,6,2004,sub
서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,202212,21,31400,6,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,164.88,202202,21,230000,14,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,139.54,202205,10,190000,3,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,164.88,202206,21,189000,3,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,139.54,202207,29,210000,7,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,164.88,202209,22,120000,9,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,164.88,202211,3,165300,21,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,139.54,202212,15,178500,6,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,139.54,202212,15,178500,6,2004,sub
서울특별시 강남구 대치동,902,포스코더샵,164.88,202212,26,180000,12,2004,sub
서울특별시 강남구 대치동,910-3,풍림아이원1차101동(910-3),84.87,202203,9,85000,2,2003,sub
서울특별시 강남구 대치동,910-5,풍림아이원1차103동(910-5),84.54,202201,24,62500,5,2003,sub
서울특별시 강남구 대치동,910-5,풍림아이원1차103동(910-5),84.69,202207,30,77170,1,2003,sub
서울특별시 강남구 대치동,910-5,풍림아이원1차103동(910-5),84.69,202207,30,77170,1,2003,sub
서울특별시 강남구 대치동,910-7,풍림아이원2차201동,156.21,202206,29,110250,6,2003,sub
서울특별시 강남구 대치동,910-7,풍림아이원2차201동,156.21,202208,27,126000,7,2003,sub
서울특별시 강남구 대치동,910-7,풍림아이원2차201동,156.21,202208,27,126000,7,2003,sub
서울특별시 강남구 대치동,910-6,풍림아이원2차202동,156.21,202209,6,115500,6,2003,sub
서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),111.54,202203,21,99750,10,2004,sub
서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),114.55,202206,29,140000,10,2004,sub
서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),114.55,202206,29,140000,10,2004,sub
서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),114.55,202206,29,140000,10,2004,sub
서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),114.55,202206,29,140000,10,2004,sub
서울특별시 강남구 대치동,1007-2,풍림아이원4차(1007-2),114.55,202202,22,110250,12,2004,sub
서울특별시 강남구 대치동,1007-2,풍림아이원4차(1007-2),114.55,202203,3,140000,7,2004,sub
서울특별시 강남구 대치동,1007-2,풍림아이원4차(1007-2),111.54,202204,6,99750,12,2004,sub
서울특별시 강남구 대치동,910-4,풍림아이원아파트,83.65,202210,15,84000,5,2003,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.27,202201,7,89250,7,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.06,202202,6,81000,3,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.06,202202,26,78750,6,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.27,202203,5,85800,2,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.06,202204,4,99700,5,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.06,202206,27,91350,9,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.27,202207,4,120000,4,2008,sub
서울특별시 강남구 대치동,986-14,하이캐슬,84.27,202207,19,80000,9,2008,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202201,3,112350,1,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,7,120000,7,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,7,120000,7,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,15,86100,11,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,19,84000,8,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,29,81900,10,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202201,29,81900,10,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202202,3,160000,4,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202202,5,89250,10,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202202,5,131250,9,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202202,5,84000,10,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202202,19,79800,4,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202202,19,79800,4,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202203,9,135000,7,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202203,18,115000,13,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202203,22,160000,11,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202204,5,104000,11,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,191.07,202204,6,130000,1,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202204,7,105000,1,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,84.48,202204,7,105000,1,1983,sub
서울특별시 강남구 대치동,511,한보미도맨션1,128.01,202204,12,105000,9,1983,sub
